"MOSCHOVAKIS","MATH 114C","Crs Readers Recursion And Computation","Moschovakis","https://coverimages.verbacompete.com/no_image.jpg","9789891809763","160673"
"BALL","SCAND 40","Poetic Edda","Larrington","https://coverimages.verbacompete.com/635a1c94-4537-526e-9082-43d06a89f462.jpg","9780199675340","166561"
"LUNDE","SCAND 60W","Writing About Movies","Gocsik","https://coverimages.verbacompete.com/2e4f9f14-ff2e-5a26-a427-26da9d22ba13.jpg","9780393265231","166562"
"BALL","SCAND C180","All The Worlds Reward ","Kvideland","https://coverimages.verbacompete.com/a2a2ad09-29fa-54c6-9da0-9b7b7474996f.jpg","9780295977546","166568"
"SMOAK","SLAVC M20","Story Of Writing (Rev)","Robinson","https://coverimages.verbacompete.com/cf50c528-cc8d-5f3d-aa44-0703a3e97d60.jpg","9780500286609","166571"
"LE GOFF","SOCGEN 164","Bioethics","Vaughn","https://coverimages.verbacompete.com/a0c3c38e-2f90-5604-bf1e-bc050fff2596.jpg","9780190250102","166575"
"LE GOFF","SOCGEN 164","I - Clicker + (New Copies Incld Reef Mobile 6mo Access) Plus","Holtzbrinck","https://coverimages.verbacompete.com/no_image.jpg","9781498601641","166575"
"RENSEL","SOCGEN M102","Dna ","Mccabe","https://coverimages.verbacompete.com/876055c9-43fc-5b16-ab88-aba9b3a8befc.jpg","9780520265882","166580"
"RENSEL","SOCGEN M71CW","Comfortably Unaware ","Oppenlander","https://coverimages.verbacompete.com/171a5e19-a25e-5de0-ae76-c8e9669b061b.jpg","9780825306860","166581"
"RENSEL","SOCGEN M71CW","Tomorrows Table","Ronald","https://coverimages.verbacompete.com/71d4ae72-072c-56d3-94ec-4a0a967ec921.jpg","9780195393576","166581"
"NGUYEN","SOCGEN M71CW","Calcutta Chromosome","Ghosh","https://coverimages.verbacompete.com/647ce646-1b6e-5624-8fbf-49efc0d2f794.jpg","9780380813940","166582"
"NGUYEN","SOCGEN M71CW","How To Write","Fowler","https://coverimages.verbacompete.com/86288d50-dbe7-5d27-b44a-cc99076cbfcc.jpg","9780199278503","166582"
"NGUYEN","SOCGEN M71CW","Never Let Me Go","Ishiguro","https://coverimages.verbacompete.com/fd4fde49-4f47-5e86-9716-8d09d7c11cca.jpg","9781400078776","166582"
"NGUYEN","SOCGEN M71CW","Spirit Catches You & You Fall Down ","Fadiman","https://coverimages.verbacompete.com/4af32d5d-ba86-5ef4-9dc4-d1e8bc118d3c.jpg","9780374533403","166582"
"GINGERICH","SOCGEN M71CW","Diaspora ","Egan","https://coverimages.verbacompete.com/b1ba5222-7387-570e-9c12-415c4d1385a0.jpg","9781597805421","166584"
"GINGERICH","SOCGEN M71CW","Woman On The Edge Of Time","Piercy","https://coverimages.verbacompete.com/e32df48d-ee35-54c1-8878-ea763f012aac.jpg","9780449000946","166584"
"BRAMBLE","SOCGEN M72CW","Gay Straight & The Reason Why","Levay","https://coverimages.verbacompete.com/0ebfba4c-4cb9-5624-8852-d801e897af24.jpg","9780190297374","166590"
"STEERS","SOCIOL 113","Statistics","Agresti","https://coverimages.verbacompete.com/0ec32cc1-72be-53e6-ac66-a599d1dba7b5.jpg","9780321997838","166603"
"STEERS","SOCIOL 113","Statistics (Loose-Leaf)","Agresti","https://coverimages.verbacompete.com/d20a3bd1-7561-5d26-8366-08e671a38ae7.jpg","9780133860825","166603"
"KATZ","SOCIOL 130","I - Clicker 2 (New Copies Incld Reef Mobile 6mo Access)","Holtzbrinck","https://coverimages.verbacompete.com/no_image.jpg","9781498601634","166604"
"KATZ","SOCIOL 130","How Emotions Work","Katz","https://coverimages.verbacompete.com/b4ab3e64-6611-51ba-a960-4a41cfdac347.jpg","9780226426006","166604"
"HERNANDEZ-LEON","SOCIOL 152","Divided By Borders ","Dreby","https://coverimages.verbacompete.com/dd054d20-ee0c-56e0-981e-487642ae043d.jpg","9780520260900","166605"
"HERNANDEZ-LEON","SOCIOL 152","Immigrant America","Portes","https://coverimages.verbacompete.com/5fdc87e2-c4aa-5e08-8ba4-15f6e47f45b0.jpg","9780520274020","166605"
"HERNANDEZ-LEON","SOCIOL 152","Making Los Angeles Home","Alarcon","https://coverimages.verbacompete.com/1d17fa3f-55e3-51f5-9220-a93d81024116.jpg","9780520284869","166605"
"HERNANDEZ-LEON","SOCIOL 152","Skills Of The Unskilled","Hernandez   Leon","https://coverimages.verbacompete.com/135a5b04-b9af-5391-933a-0c10ac1cbe19.jpg","9780520283732","166605"
"HERNANDEZ-LEON","SOCIOL 152","Transplanted ","Bodnar","https://coverimages.verbacompete.com/331b5140-d7b1-5cf1-b8af-9b5208aa4670.jpg","9780253204165","166605"
"AYALA","SOCIOL 154","Becoming Black Political Subjects","Paschel","https://coverimages.verbacompete.com/80b68de5-7de0-5e50-8153-3113338b1b0d.jpg","9780691169385","166606"
"AYALA","SOCIOL 154","Race & Ethnicity In Latin America","Wade","https://coverimages.verbacompete.com/628d8cd3-b143-56e6-a6e6-dd25167b4145.jpg","9780745329475","166606"
"AYALA","SOCIOL 154","Race In Another America","Telles","https://coverimages.verbacompete.com/08ddf348-40c6-56cb-88b7-ad95b63dd2fd.jpg","9780691127927","166606"
"ZUCKER","SOCIOL 172","Market Rebels","Rao","https://coverimages.verbacompete.com/7ab94ad2-97b0-53e0-b977-730779666646.jpg","9780691134567","166607"
"ZUCKER","SOCIOL 172","Networks F/ Learning Knowledge & Creation In Biotech","Oliver","https://coverimages.verbacompete.com/da384622-4c25-5aaa-9255-10be9ecbab6a.jpg","9780521188777","166607"
"GUHIN","SOCIOL 180A","Beyond Good & Evil / On The Genealogy Of Morality","Nietzsche","https://coverimages.verbacompete.com/86dd310c-eee5-534b-a211-86efd866c2ed.jpg","9780804788984","166608"
"GUHIN","SOCIOL 180A","Elementary Forms Of Religious Life (Rev)","Durkheim","https://coverimages.verbacompete.com/c2fe1d7d-fe74-51ab-8d72-1a8123006445.jpg","9780029079379","166608"
"GUHIN","SOCIOL 180A","Islam Is Foreign Country","Grewal","https://coverimages.verbacompete.com/6ebc87df-df0a-5677-a1b3-304e16a4948b.jpg","9781479800568","166608"
"GUHIN","SOCIOL 180A","Religious Experience Reconsidered","Taves","https://coverimages.verbacompete.com/b87afe33-7fbe-5f26-b7af-c0ca7e307085.jpg","9780691140889","166608"
"LUFT","SOCIOL 180C","Down Out & Under Arrest ","Stuart","https://coverimages.verbacompete.com/daecb955-2010-5363-a7c2-7bd821303dd1.jpg","9780226370811","166610"
"LUFT","SOCIOL 180C","Ordinary Men","Browning","https://coverimages.verbacompete.com/52cc812b-2f97-5402-ae8d-cb3a88715faa.jpg","9780060995065","166610"
"LUFT","SOCIOL 180C","Women In War","Viterna","https://coverimages.verbacompete.com/b8d549fd-451b-5e16-b59b-1eca7b63d226.jpg","9780199843657","166610"
"LAINER-VOS","SOCIOL 182","Discipline & Punish","Foucault","https://coverimages.verbacompete.com/f5ff6793-552d-5389-b7c1-dd00a0477c96.jpg","9780679752554","166611"
"LAINER-VOS","SOCIOL 182","Imagined Communities","Anderson","https://coverimages.verbacompete.com/124e69d9-f7b2-5f0c-be73-122164dc8506.jpg","9781784786755","166611"
"LAINER-VOS","SOCIOL 182","Power ","Lukes","https://coverimages.verbacompete.com/971e4ff9-4399-5580-a2ee-0d2550ed2d5d.jpg","9780333420928","166611"
"ROBINSON","SOCIOL 20","Research Methods For The Social Sciences","Frankfort Nachmias","https://coverimages.verbacompete.com/4912b629-10e7-560b-a201-e389091c61dc.jpg","9781429233002","166618"
"GUHIN","SOCIOL 204","Beheading The Saint","Zubrzycki","https://coverimages.verbacompete.com/b269d8df-56e1-53ca-87fa-949b1fff79cb.jpg","9780226391687","166620"
"GUHIN","SOCIOL 204","Beyond Good & Evil / On The Genealogy Of Morality","Nietzsche","https://coverimages.verbacompete.com/86dd310c-eee5-534b-a211-86efd866c2ed.jpg","9780804788984","166620"
"GUHIN","SOCIOL 204","Bodies That Matter","Butler","https://coverimages.verbacompete.com/a5c78e0b-bbef-5cac-b456-eb06155658ee.jpg","9780415610155","166620"
"GUHIN","SOCIOL 204","Impossibility Of Religious Freedom","Sullivan","https://coverimages.verbacompete.com/b66874da-b816-54e5-9476-e14567a7bd03.jpg","9780691130583","166620"
"GUHIN","SOCIOL 204","Orientalism","Said","https://coverimages.verbacompete.com/7d0c5b39-471b-58a3-ac0e-15477ce6b949.jpg","9780394740676","166620"
"GUHIN","SOCIOL 204","Protestant Ethic & Spirit Of Capitalism & Other Writings","Weber","https://coverimages.verbacompete.com/01a9686c-4318-5d24-8229-3dd80b470103.jpg","9780140439212","166620"
"GUHIN","SOCIOL 204","Sociology Of Religion (With New Forward)","Weber","https://coverimages.verbacompete.com/5827da17-2beb-5247-b57c-58c81ac75bd8.jpg","9780807042052","166620"
"GUHIN","SOCIOL 204","What Is Islam?","Ahmed","https://coverimages.verbacompete.com/d7e4610f-d3b7-5cfd-a4f1-f7636fd51a89.jpg","9780691164182","166620"
"GUHIN","SOCIOL 204","Genealogies Of Religion","Asad","https://coverimages.verbacompete.com/48edd306-6720-5404-b820-194dbed527df.jpg","9780801846328","166620"
"GUHIN","SOCIOL 204","History Of Sexuality (V1)","Foucault","https://coverimages.verbacompete.com/33ab169f-2940-5607-bc83-b2762bb633bc.jpg","9780679724698","166620"
"GUHIN","SOCIOL 204","Interpretation Of Cultures","Geertz","https://coverimages.verbacompete.com/bb4a1438-3d1f-5bf6-8d83-4d21f3fad1c1.jpg","9780465097197","166620"
"GUHIN","SOCIOL 204","Purity & Danger","Douglas","https://coverimages.verbacompete.com/c3e68dc6-7fb2-5202-bf3c-bb9496db07ed.jpg","9780415289955","166620"
"KATZ","SOCIOL 223","Absent Body","Leder","https://coverimages.verbacompete.com/11f85392-5814-5f9c-aa07-a7f6ee898062.jpg","9780226470009","166622"
"KATZ","SOCIOL 223","Social Sensitivity","Ostrow","https://coverimages.verbacompete.com/c9aa83c7-de01-521b-80e3-d0c279a7de7a.jpg","9780791402160","166622"
"KATZ","SOCIOL 223","Tacit Dimension","Polanyi","https://coverimages.verbacompete.com/3f282bee-1dda-5f4c-8c75-e4eb24eb138f.jpg","9780226672984","166622"
"KATZ","SOCIOL 223","How Emotions Work","Katz","https://coverimages.verbacompete.com/b4ab3e64-6611-51ba-a960-4a41cfdac347.jpg","9780226426006","166622"
"KATZ","SOCIOL 223","Personal Knowledge (Enlarged Ed) (Nye)","Polanyi","https://coverimages.verbacompete.com/bcf36e0e-dd06-5edf-80bb-752b8a2664c1.jpg","9780226232621","166622"
"KATZ","SOCIOL 223","Ways Of Hand","Sudnow","https://coverimages.verbacompete.com/7936c3b4-ddb4-5274-9919-2b571cafa379.jpg","9780262194679","166622"
"ROSSMAN","SOCIOL M176","Creative Industries ","Caves","https://coverimages.verbacompete.com/0cc18e2e-f1b6-5468-b5b5-e3d3568a7633.jpg","9780674008083","166644"
"ROSSMAN","SOCIOL M176","Crs Sociology Of Mass Communication","Rossman","https://coverimages.verbacompete.com/no_image.jpg","9788891790088","166644"
"ROSSMAN","SOCIOL M176","Sociology Of Arts","Alexander","https://coverimages.verbacompete.com/6325555f-956c-563f-8c8e-4cae563be957.jpg","9780631230403","166644"
"BRAMBLE","SOCIOL M72CW","Gay Straight & The Reason Why","Levay","https://coverimages.verbacompete.com/0ebfba4c-4cb9-5624-8852-d801e897af24.jpg","9780190297374","166650"
"LEAP","SOCW 102","Ms. Burton ","Burton","https://coverimages.verbacompete.com/977412a6-ef4f-5652-9cca-ccc503e9a758.jpg","9781620972120","166660"
"LEAP","SOCW 102","On The Run","Goffman","https://coverimages.verbacompete.com/23d47ca5-3a07-591a-8c89-93ada064f968.jpg","9781250065667","166660"
"LEAP","SOCW 102","Project Fatherhood","Leap","https://coverimages.verbacompete.com/c1b88045-4581-5c7b-8a1c-6e94ced581d4.jpg","9780807077870","166660"
"OSHER","SOCW 203C","Crs Social Welfare And The Law","Lyon Osher","https://coverimages.verbacompete.com/no_image.jpg","9788891790200","166662"
"TALLEY","SOCW 230C","Theory & Practice Of Group Psychotherapy","Yalom","https://coverimages.verbacompete.com/5667cb54-c10b-5452-9cd5-da12bec8ee58.jpg","9780465092840","166664"
"MOIO","SOCW 230C","Theory & Practice Of Group Psychotherapy","Yalom","https://coverimages.verbacompete.com/5667cb54-c10b-5452-9cd5-da12bec8ee58.jpg","9780465092840","166665"
"LOWE","SOCW 230C","Theory & Practice Of Group Psychotherapy","Yalom","https://coverimages.verbacompete.com/5667cb54-c10b-5452-9cd5-da12bec8ee58.jpg","9780465092840","166666"
"THE STAFF","SOCW 230C","Theory & Practice Of Group Psychotherapy","Yalom","https://coverimages.verbacompete.com/5667cb54-c10b-5452-9cd5-da12bec8ee58.jpg","9780465092840","166667"
"MOIO","SOCW 231F","Cognitive Therapy","Beck","https://coverimages.verbacompete.com/82f9e1bc-bf25-5ba2-90f3-6fb0eef4e0ae.jpg","9781609185046","166668"
"THE STAFF","SOCW 231G","In The Realm Of Hungry Ghosts","Mate","https://coverimages.verbacompete.com/7d5b6ad3-5837-5d65-8452-2becc6fb2c85.jpg","9781556438806","166669"
"TOWLE","SOCW 231M","Handbook Of Health Social Work","Gehlert","https://coverimages.verbacompete.com/baa9f9e5-e772-5719-a019-21c20e1eeb21.jpg","9780470643655","166671"
"MOON","SOCW 249A","Experimental & Quasi Experimental Design Research","Shadish","https://coverimages.verbacompete.com/170a4405-9800-5f5a-8884-ec877728f17e.jpg","9780395615560","166674"
"FRANKE","SOCW 280","Practitioners Guide To Using Research For Evidence-Based Practice","Rubin","https://coverimages.verbacompete.com/c23d25f3-fa30-55d8-8663-2c5ad4fbd547.jpg","9781118136713","166675"
"ABRAMS","SOCW 290T","Juvenile Justice Looseleaf","Fritsch","https://coverimages.verbacompete.com/6fbf5ddb-09cc-5c2f-9eca-1b02aa543f20.jpg","9781259656552","166692"
"PARENT","SOCW M241E","Crs Leadership","Parent","https://coverimages.verbacompete.com/no_image.jpg","9788891794550","166695"
"ALVIZO","SOCW M290K","Mental Health & Social Policy","Mechanic","https://coverimages.verbacompete.com/585f8a66-2967-5065-b3ac-1d8cb6b64c86.jpg","9780205880973","166696"
"STAFF","SPAN 1","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","166698"
"STAFF","SPAN 1","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","166699"
"STAFF","SPAN 1","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","166700"
"STAFF","SPAN 1","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","166701"
"STAFF","SPAN 1","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","166702"
"STAFF","SPAN 1","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","166703"
"STAFF","SPAN 1","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","166704"
"FALCE-ROBINSON","SPAN 160","Exito Comercial (New Copies W/Access Code)","Doyle","https://coverimages.verbacompete.com/69b5b403-c7c8-52bf-874b-7b7c523b62ee.jpg","9781285462790","166710"
"QUICOLI","SPAN 160","Evolution Of Spanish (Corrected)","Lathrop","https://coverimages.verbacompete.com/8a111a5d-0b39-5434-8aef-6f38c1f74523.jpg","9781589770140","166711"
"STAFF","SPAN 2","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","166717"
"STAFF","SPAN 2","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","166718"
"STAFF","SPAN 2","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","166719"
"TORRECILLA","SPAN 228","Cartas Marruecas / Noches Lugubres (Catedra)","Cadalso","https://coverimages.verbacompete.com/no_image.jpg","9788437618104","166720"
"TORRECILLA","SPAN 228","Centinela Contra Franceses (Ed Encuentro)","Capmany","https://coverimages.verbacompete.com/no_image.jpg","9788474909333","166720"
"TORRECILLA","SPAN 228","El Lazarillo De Ciegos Caminantes (Stockero)","Concolorcorvo","https://coverimages.verbacompete.com/256502f9-8add-56a0-9e90-fcfde2208d14.jpg","9789871136261","166720"
"TORRECILLA","SPAN 228","El Si De Las Ninas (Catedra)","Fernandez De Moratin","https://coverimages.verbacompete.com/no_image.jpg","9788437620237","166720"
"TORRECILLA","SPAN 228","Raquel (Catedra)","Garcia","https://coverimages.verbacompete.com/no_image.jpg","9788437607740","166720"
"TORRECILLA","SPAN 228","Teatro Critico Universal (Catedra)","Feijoo","https://coverimages.verbacompete.com/no_image.jpg","9788437602523","166720"
"FALCE-ROBINSON","SPAN 25","Taller De Escritores (Loose-Leaf) W/Supersiteplus Access","Bleichmar","https://coverimages.verbacompete.com/c7ad2c15-6a47-5f11-9971-c20db2212dbb.jpg","9781680040135","166722"
"FALCE-ROBINSON","SPAN 25","Taller De Escritores (Loose-Leaf) W/Supersiteplus Access","Bleichmar","https://coverimages.verbacompete.com/c7ad2c15-6a47-5f11-9971-c20db2212dbb.jpg","9781680040135","166723"
"FALCE-ROBINSON","SPAN 27","Nuevos Mundos","Roca","https://coverimages.verbacompete.com/60fa7d31-b18d-5766-9abe-07674bac80e5.jpg","9780470588987","166726"
"FALCE-ROBINSON","SPAN 27","Workbk For Nuevos Mundos","Roca","https://coverimages.verbacompete.com/1273e730-275e-59ba-bf15-d63f93962ccb.jpg","9781118151426","166726"
"FALCE-ROBINSON","SPAN 27","Nuevos Mundos","Roca","https://coverimages.verbacompete.com/60fa7d31-b18d-5766-9abe-07674bac80e5.jpg","9780470588987","166727"
"FALCE-ROBINSON","SPAN 27","Workbk For Nuevos Mundos","Roca","https://coverimages.verbacompete.com/1273e730-275e-59ba-bf15-d63f93962ccb.jpg","9781118151426","166727"
"STAFF","SPAN 3","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","166731"
"STAFF","SPAN 3","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","166732"
"STAFF","SPAN 3","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","166733"
"STAFF","SPAN 3","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","166734"
"STAFF","SPAN 3","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","166735"
"STAFF","SPAN 3","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","166736"
"STAFF","SPAN 3","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","166737"
"STAFF","SPAN 3","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","166738"
"STAFF","SPAN 3","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","166739"
"STAFF","SPAN 3","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","166740"
"STAFF","SPAN 3","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","166741"
"STAFF","SPAN 3","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","166742"
"STAFF","SPAN 3","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","166743"
"TA","SPAN 4","Atando Cabos Pkg W/Dict/Myspanishlab/Quick Gde/Web Portal Access","Gonzalez Aguilar","https://coverimages.verbacompete.com/no_image.jpg","9781269655965","166748"
"TA","SPAN 4","Atando Cabos Pkg W/Dict/Myspanishlab/Quick Gde/Web Portal Access","Gonzalez Aguilar","https://coverimages.verbacompete.com/no_image.jpg","9781269655965","166749"
"TA","SPAN 4","Atando Cabos Pkg W/Dict/Myspanishlab/Quick Gde/Web Portal Access","Gonzalez Aguilar","https://coverimages.verbacompete.com/no_image.jpg","9781269655965","166750"
