"SILVERMAN","HIST M122E","Genius Of John Ruskin ","Ruskin","https://coverimages.verbacompete.com/2ea00e1f-af6b-5a17-8fd7-ae14731c05f0.jpg","9780813917894","149979"
"SILVERMAN","HIST M122E","News From Nowhere & Other Writings","Morris","https://coverimages.verbacompete.com/731398d0-b3e3-5b0c-91a9-a7a2a97fbdf2.jpg","9780140433302","149979"
"SILVERMAN","HIST M122E","Parisian Prowler","Baudelaire","https://coverimages.verbacompete.com/67f84ced-dd27-503e-8aa1-06a91b54ffc7.jpg","9780820318790","149979"
"SILVERMAN","HIST M122E","Pre - Raphaelites","Rose","https://coverimages.verbacompete.com/1629308e-d300-5410-a267-7d0287d2029e.jpg","9780714829074","149979"
"PESTANA","HIST M142C","Indian Great Awakening","Fisher","https://coverimages.verbacompete.com/237a7ff6-4382-51a0-8b40-266ad8440390.jpg","9780199376445","149980"
"PESTANA","HIST M142C","Kingdom Of Matthias","Johnson","https://coverimages.verbacompete.com/da13bccc-dec6-51ec-965f-88456137802b.jpg","9780199892495","149980"
"PESTANA","HIST M142C","Protestant Empire","Pestana","https://coverimages.verbacompete.com/97e4c58c-dde4-536e-b273-04631002ac11.jpg","9780812221503","149980"
"GOMEZ-QUINONES","HIST M151B","Chicano Politics ","Gomez Quinones","https://coverimages.verbacompete.com/f654da1a-a260-5325-ae9a-330e4f442d05.jpg","9780826312136","149988"
"GOMEZ-QUINONES","HIST M151B","Crs Legacies/Testimonios Before & After 1500","Gomez Quinones","https://coverimages.verbacompete.com/no_image.jpg","9789891809978","149988"
"GOMEZ-QUINONES","HIST M151B","Crs Roots Of Chicano Politics (Excerpts)","Gomez Quinones","https://coverimages.verbacompete.com/no_image.jpg","9789891808056","149988"
"GOMEZ-QUINONES","HIST M151B","Crs The Why ","Gomez Quinones","https://coverimages.verbacompete.com/no_image.jpg","9789891808049","149988"
"GOMEZ-QUINONES","HIST M151B","Emergence Of Modern Mexican Woman","Soto","https://coverimages.verbacompete.com/7ebf50d2-9043-5bfa-bba2-351c1e731635.jpg","9780912869117","149988"
"GOMEZ-QUINONES","HIST M151B","From Out Of Shadows","Ruiz","https://coverimages.verbacompete.com/471febe5-945d-554b-ad94-67eb19cfe00d.jpg","9780195374773","149988"
"GOMEZ-QUINONES","HIST M151B","Indigenous Quotient / Stalking Words","Gomez Quinones","https://coverimages.verbacompete.com/4a54be96-f032-5f31-9fe6-74c085b318cc.jpg","9780984441525","149988"
"GOMEZ-QUINONES","HIST M151B","Making Aztlan","Gomez Quinones","https://coverimages.verbacompete.com/b2f2e943-bd00-56a5-a98e-3bf95fcea1ff.jpg","9780826354662","149988"
"GOMEZ-QUINONES","HIST M151B","Women In Mexico (Tr Hynds) ","Pablos","https://coverimages.verbacompete.com/fc663ca1-0f2d-5feb-9560-d6ba764230e1.jpg","9780292781610","149988"
"CHEUNG","HIST M170C","Cinderellas Sisters","Ko","https://coverimages.verbacompete.com/433ea21f-11a8-5ebd-809c-5143af559a90.jpg","9780520253902","149989"
"CHEUNG","HIST M170C","Li Fengjin","Glosser","https://coverimages.verbacompete.com/8d01b639-0188-5a40-92de-f793eed9767d.jpg","9780977184200","149989"
"CHEUNG","HIST M170C","Women In Chin Enlightenment","Wang","https://coverimages.verbacompete.com/55d2b14b-3149-57aa-ba90-6e3ca0818d46.jpg","9780520218741","149989"
"BAUMGARTEN","HIST M181SL","My Los Angeles In Black & (Almost) White","Furman","https://coverimages.verbacompete.com/d23cefdd-4d73-55f1-a32e-309eb44adaca.jpg","9780815609599","149990"
"ALEXANDER","HNRS 105","Crs Racial And Ethnic Disparities In Health Care","Alexander","https://coverimages.verbacompete.com/no_image.jpg","9789891809862","150004"
"WATSON","HNRS 115","17th Century British Poetry 1603-1660 (Nort Crit)","Rumrich","https://coverimages.verbacompete.com/16643e76-e1e8-5341-9414-95d73e916ad8.jpg","9780393979985","150006"
"WATSON","HNRS 115","Rebellion","Ackroyd","https://coverimages.verbacompete.com/e728172d-d105-519e-8a9e-566b1657163d.jpg","9781250070241","150006"
"MILLER","HNRS 14","Collapse","Diamond","https://coverimages.verbacompete.com/a74833d3-ec66-5dd6-a652-ce8f828e0300.jpg","9780143117001","150008"
"MILLER","HNRS 14","Coming Plague","Garrett","https://coverimages.verbacompete.com/fcd63581-8f1b-534e-819f-f971ea422886.jpg","9780140250916","150008"
"RABOW","HNRS 140","Education & Racism","Leonardo","https://coverimages.verbacompete.com/fde4c41f-0294-59d8-85f7-294780d1e39b.jpg","9780415891011","150009"
"RABOW","HNRS 140","Ending Racism In America ","Rabow","https://coverimages.verbacompete.com/2364652e-461a-5a5d-9252-7a2209a17170.jpg","9781465237033","150009"
"RABOW","HNRS 140","Tutoring Matters ","Chin","https://coverimages.verbacompete.com/0c536cb7-fcf3-5243-9c91-7b542dd30384.jpg","9781439907412","150009"
"RABOW","HNRS 140","You Cant Say You Cant Play","Paley","https://coverimages.verbacompete.com/9ea5cc27-002d-59cf-b538-8f43f35f23f5.jpg","9780674965904","150009"
"DELOUGHREY","HNRS 146","Drowned World (Intro Amis)","Ballard","https://coverimages.verbacompete.com/dc818207-d924-554c-a801-0707d08f37f3.jpg","9780871403629","150010"
"DELOUGHREY","HNRS 146","Underwater Museum","Taylor","https://coverimages.verbacompete.com/c99b1809-2e58-5272-96c3-79e0347b24b9.jpg","9781452118871","150010"
"DELOUGHREY","HNRS 146","Why We Disagree About Climate Change","Hulme","https://coverimages.verbacompete.com/885d958a-e9b0-5410-bf1b-54853bf7aa26.jpg","9780521727327","150010"
"KEATING","HNRS 16","Science Of The Singing Voice","Sundberg","https://coverimages.verbacompete.com/5565ab6f-38e1-570d-b909-fab8c72f46c0.jpg","9780875805429","150011"
"LEBOW","HNRS 165","Crs Privacy And National Security","Lebow","https://coverimages.verbacompete.com/no_image.jpg","9789891800296","150012"
"JACOBY","HNRS 55","Ecotopia","Callenbach","https://coverimages.verbacompete.com/221d8b8f-d346-546b-adb1-f89078eecf5c.jpg","9780553348477","150022"
"JACOBY","HNRS 55","Looking Backward ","Bellamy","https://coverimages.verbacompete.com/18011ad6-cd1e-5622-a186-c9e5d2b6f09b.jpg","9780451531162","150022"
"JACOBY","HNRS 55","Utopia (Tr Turner)","More","https://coverimages.verbacompete.com/d9d6f8e1-2b61-5954-bdd8-6693f7976be9.jpg","9780140449105","150022"
"GOLDBERG","HNRS 70A","Intro To Biotechnology","Thieman","https://coverimages.verbacompete.com/db80fdeb-a6a3-5e04-89ab-a2e82c493a81.jpg","9780321766113","150023"
"KOROPECKYJ","HNRS 80","Bandits (Rev W/New Intro)","Hobsbawm","https://coverimages.verbacompete.com/dfe3d3bb-450e-5f94-92db-a4c719f2bdba.jpg","9781565846197","150024"
"KOROPECKYJ","HNRS 80","Captains Daughter","Pushkin","https://coverimages.verbacompete.com/022db1cf-ab23-53f6-8706-8a59649c8449.jpg","9781590177242","150024"
"KOROPECKYJ","HNRS 80","Comp Tales Nikolai Gogol (V1) (Ed Kent)","Gogol","https://coverimages.verbacompete.com/0fa25a05-f4ae-5619-ae5c-e717c722c3f5.jpg","9780226300689","150024"
"KOROPECKYJ","HNRS 80","Comp Tales Nikolai Gogol (V2) (Ed Kent)","Gogol","https://coverimages.verbacompete.com/6feb35da-bf7f-57b7-b1e2-a48d9af84d79.jpg","9780226300696","150024"
"KOROPECKYJ","HNRS 80","Cossacks","Tolstoy","https://coverimages.verbacompete.com/102f9af0-f20a-50dd-ab04-614e12403e1a.jpg","9780812975048","150024"
"KOROPECKYJ","HNRS 80","Cowboy & The Cossack","Huffaker","https://coverimages.verbacompete.com/eaa86374-de0c-5c2f-9f62-63fd0fc4bfe8.jpg","9781612183695","150024"
"KOROPECKYJ","HNRS 80","Crs Cossacks And Stories About Them","Koropeckyj","https://coverimages.verbacompete.com/no_image.jpg","9788891799609","150024"
"KOROPECKYJ","HNRS 80","Kobzar","Shevchenko","https://coverimages.verbacompete.com/b6e995df-8660-5bc7-a876-5a5ed7338286.jpg","9781909156548","150024"
"KOROPECKYJ","HNRS 80","Red Cavalry","Babel","https://coverimages.verbacompete.com/0cea960d-a04e-51f5-863f-b0c363e65594.jpg","9781782270935","150024"
"KOROPECKYJ","HNRS 80","Ukrainians ","Wilson","https://coverimages.verbacompete.com/18904010-cca5-5b3c-b962-57e8b8f06686.jpg","9780300217254","150024"
"KOROPECKYJ","HNRS 80","Wolf Of The Steppes","Lamb","https://coverimages.verbacompete.com/f3f2d8e5-0b35-5e20-aafc-2ed3cd5d439c.jpg","9780803280489","150024"
"PRESCOTT","HNRS 87W","Crs The Art Of Neil Gaiman","Prescott","https://coverimages.verbacompete.com/no_image.jpg","9788891799814","150025"
"COWGILL","HPM 100","Changing The U.S. Health Care System","Kominsky","https://coverimages.verbacompete.com/c94d8ce5-6ed2-5956-85af-142d78336aa5.jpg","9781118128916","150027"
"KUO","HPM 140","Child Health","Kuo","https://coverimages.verbacompete.com/6865a023-510c-59bf-ba01-230f9e99abd2.jpg","9780199309375","150028"
"SCHWEITZER","HPM 205","Pharmaceutical Economics & Policy","Schweitzer","https://coverimages.verbacompete.com/75ad82b9-2452-52fe-a757-237a245f4f7b.jpg","9780195300956","150030"
"CAIN","HPM 234","Health Care Management","Shortell","https://coverimages.verbacompete.com/4a11c552-7c5f-5d1b-bf46-df86dc59a2b3.jpg","9781435488182","150037"
"FLORES","HPM 234","Drive","Pink","https://coverimages.verbacompete.com/2400564a-ad91-5e7d-8994-046f054a1d9d.jpg","9781594484803","150038"
"FLORES","HPM 234","Getting To Yes","Fisher","https://coverimages.verbacompete.com/a401ed1c-9b5b-5f85-9bd6-45eb5dcd7000.jpg","9780143118756","150038"
"FLORES","HPM 234","Teaming","Edmondson","https://coverimages.verbacompete.com/c43e3bb8-3416-5786-a4c0-66bf29c15640.jpg","9780787970932","150038"
"FLORES","HPM 234","Type Talk At Work (Rev)","Kroeger","https://coverimages.verbacompete.com/64d403b9-9504-5495-9074-476595e235b5.jpg","9780440509288","150038"
"FLORES","HPM 234","Well-Managed Healthcare Organization","White","https://coverimages.verbacompete.com/bcfec9be-8a74-5987-ada8-3dd9563786e7.jpg","9781567937213","150038"
"RICE","HPM 241","Economics Of Health Reconsidered","Rice","https://coverimages.verbacompete.com/3660d30b-fc53-5964-b619-b1ad7bcfe470.jpg","9781567937237","150039"
"VRIESMAN","HPM 433","Strategic Management Of Health Care Organizations","Ginter","https://coverimages.verbacompete.com/5f421ba6-4b68-59a9-90b6-5d626a4e3ec1.jpg","9781118466469","150045"
"ELGINER","HPM 436","Health Care Finance","Baker","https://coverimages.verbacompete.com/21645dea-7b2d-52fd-a673-3d919574766f.jpg","9781284029864","150046"
"NEEDLEMAN","HPM M233","Analyzing Policy","Munger","https://coverimages.verbacompete.com/319e5343-3b25-5107-ab95-f8414dec6d86.jpg","9780393973990","150051"
"NEEDLEMAN","HPM M233","Crs A Primer For Policy Analysis (Excerpts)","Needleman","https://coverimages.verbacompete.com/no_image.jpg","9788891791245","150051"
"SCHWEITZER","HPM M236","Health Economics","Phelps","https://coverimages.verbacompete.com/92902525-46ef-5291-ba44-42ec1645cfbb.jpg","9780132948531","150052"
"SCHWEITZER","HPM M236","Microeconomics (Loose-Leaf)","Parkin","https://coverimages.verbacompete.com/b90ca02f-238c-5ef2-9c7b-a7df6c0653e4.jpg","9780133872286","150052"
"SCHWEITZER","HPM M236","Microeconomics","Parkin","https://coverimages.verbacompete.com/0fb160f4-c56c-5fdb-88e2-b5ad13bc1a05.jpg","9780133872293","150052"
"ZIMMERMAN","HPM M285","Ethics In Health Services Management 5/E","Darr","https://coverimages.verbacompete.com/f6b92a10-5de8-548d-b2b5-ab3a938721bf.jpg","9781932529685","150054"
"ZIMMERMAN","HPM M285","Language Intelligence","Romm","https://coverimages.verbacompete.com/16f78aef-b503-5ba0-9c2f-d8cabc5a8ec1.jpg","9781477452226","150054"
"SINSHEIMER","HUMGEN M207A","Mathematical & Statistical Methods For Genetic Analysis","Lange","https://coverimages.verbacompete.com/5a2be7b3-42f2-5abd-9911-1480705524f4.jpg","9781468495560","150057"
"TAUB","IASTD 50","Anthro Of Latin Amer & Caribbean","Sanabria","https://coverimages.verbacompete.com/f1f5c5e0-af7d-50ab-b2d7-b2e7547e2236.jpg","9780205380992","150064"
"TAUB","IASTD 50","I Rigoberta Menchu","Menchu","https://coverimages.verbacompete.com/6a3b7c67-c7c5-5606-92cc-7651cef1f4e0.jpg","9781844674183","150064"
"TAUB","IASTD 50","Latin America","Charlip","https://coverimages.verbacompete.com/7ef01fad-3bc6-5385-b08b-f860e4cc1cde.jpg","9780133745825","150064"
"TAUB","IASTD 50","Little School","Partnoy","https://coverimages.verbacompete.com/d01efa3b-fc97-5013-8d86-4533fb3a9809.jpg","9781573440295","150064"
"TAUB","IASTD 50","Motorcycle Diaries","Guevara","https://coverimages.verbacompete.com/0ffb4da2-fdab-51cd-b7c6-2b5b5e7c37d6.jpg","9781876175702","150064"
"TAUB","IASTD 50","One Hundred Years Of Solitude","Garcia Marquez","https://coverimages.verbacompete.com/158fe8a7-5938-5579-92f2-d2003af278ae.jpg","9780061120091","150064"
"TAUB","IASTD 50","Open Veins Of Latin America (Intro Allende)","Galeano","https://coverimages.verbacompete.com/f9ae4f2a-4851-53df-9f2d-be9c19da1f89.jpg","9780853459910","150064"
"WIJAYA","INDO 5","Beg Indonesian (V3) Lesson 16-25","Wolff","https://coverimages.verbacompete.com/e7964d44-c2ef-5857-90b4-bb8d74267df8.jpg","9780877275312","150072"
"BORGMAN","INFS 262A","Big Data Little Data No Data","Borgman","https://coverimages.verbacompete.com/068c6f58-2197-5f5a-9bdc-2391b74bc736.jpg","9780262028561","150076"
"BORGMAN","INFS 262A","Research Data Management ","Ray","https://coverimages.verbacompete.com/69978615-507c-54c0-bc49-0fa50263863b.jpg","9781557536648","150076"
"LYNCH","INFS 410","Reframing Organizations","Bolman","https://coverimages.verbacompete.com/faea195a-a1f8-5b4a-9637-9b86b9a40b40.jpg","9781118573334","150090"
"MENDES","INFS 461","Intro To Cataloging & Classification","Taylor","https://coverimages.verbacompete.com/85ebef1c-b4f0-536c-b8fb-09bb085a1455.jpg","9781598848564","150093"
"APTER","INTLDV 110","Doing Development In West Africa","Piot","https://coverimages.verbacompete.com/88402765-dbc7-54e6-9c15-27d79d9f98dd.jpg","9780822361923","150097"
"APTER","INTLDV 110","International Development & Social Sciences","Cooper","https://coverimages.verbacompete.com/8430f6ce-730d-561c-9743-3a9a2fa4f5f1.jpg","9780520209572","150097"
"APTER","INTLDV 110","Peddlers & Princes","Geertz","https://coverimages.verbacompete.com/4757cffb-850f-5089-b010-41115855fb64.jpg","9780226285146","150097"
"APTER","INTLDV 110","Theories Of Development","Larrain","https://coverimages.verbacompete.com/7f35309b-f959-5a78-a976-6bb79366fd54.jpg","9780745607115","150097"
"HARRIS","INTLDV 130","Economics ","Chang","https://coverimages.verbacompete.com/5296beea-a008-5717-8aae-74288ed7ea55.jpg","9781620408148","150098"
"KELLER","INTLDV 191","Africa & The Millennium Development Goals","Mutasa","https://coverimages.verbacompete.com/76b24086-ddfb-5a32-b0e3-4afde20b9c1b.jpg","9781442256262","150099"
"KELLER","INTLDV 191","Identity Citizenship & Political Conflict In Africa","Keller","https://coverimages.verbacompete.com/a5e2c6ca-55ab-5832-93cf-6b9536d38bfc.jpg","9780253011848","150099"
"KELLER","INTLDV 191","Inside African Politics","Englebert","https://coverimages.verbacompete.com/850eb543-3b67-5601-b75e-df90a6005bd4.jpg","9781588269058","150099"
"BURKE","ISLMST M111","Archaeology Of Islam","Insoll","https://coverimages.verbacompete.com/19891f55-3f47-57e9-8d91-720933579e27.jpg","9780631201151","150115"
"BURKE","ISLMST M111","Early Islamic Syria","Walmsley","https://coverimages.verbacompete.com/1b8dfa08-c7a5-5500-a339-407710b2f32f.jpg","9780715635704","150115"
"BURKE","ISLMST M111","Intro To Islamic Archaeology","Milwright","https://coverimages.verbacompete.com/54711084-2b72-5de7-8083-06a623e0a7ad.jpg","9780748623112","150115"
"NOGAMI","JAPAN 100B","Authentic Japanese","Kamada","https://coverimages.verbacompete.com/814382ea-d543-563b-ac7a-e583454da012.jpg","9784789014625","150137"
"NOGAMI","JAPAN 100B","Authentic Japanese","Kamada","https://coverimages.verbacompete.com/814382ea-d543-563b-ac7a-e583454da012.jpg","9784789014625","150138"
"NOGAMI","JAPAN 101B","Crs Advanced Reading I","Nogami","https://coverimages.verbacompete.com/no_image.jpg","9788891799456","150139"
"IKEDA","JAPAN 105B","Keigoryoku No Kihon","Shigeru","https://coverimages.verbacompete.com/no_image.jpg","9784534047014","150140"
"IKEDA","JAPAN 105B","Nihon Kigyou E No Shuushoku","Iwazawa","https://coverimages.verbacompete.com/no_image.jpg","9784872175998","150140"
"LIPPIT","JAPAN 191B","Embracing Defeat","Dower","https://coverimages.verbacompete.com/2b29dd58-468c-5c82-9d96-d8b92f0a71ad.jpg","9780393320275","150143"
"LIPPIT","JAPAN 191B","Floating Clouds","Hayashi","https://coverimages.verbacompete.com/394026e2-d865-5ef6-8723-d5ae5a80b7cd.jpg","9780231136297","150143"
"LIPPIT","JAPAN 191B","Thousand Cranes","Kawabata","https://coverimages.verbacompete.com/1fbad141-f2bb-5840-b9ea-56f42e9e9b4a.jpg","9780679762652","150143"
"TAKAKURA","JAPAN 5","Integrated Approach Intermediate Japanese (Rev)","Miura","https://coverimages.verbacompete.com/2de784f5-2486-5726-a4e0-d34b310012f8.jpg","9784789013079","150149"
"TAKAKURA","JAPAN 5","Wkbk Integrated Approach Intermediate Japanese (Rev)","Miura","https://coverimages.verbacompete.com/a525b12d-3998-5c4d-bfbe-5dd069b55b0b.jpg","9784789013086","150149"
"TAKAKURA","JAPAN 5","Integrated Approach Intermediate Japanese (Rev)","Miura","https://coverimages.verbacompete.com/2de784f5-2486-5726-a4e0-d34b310012f8.jpg","9784789013079","150150"
"TAKAKURA","JAPAN 5","Wkbk Integrated Approach Intermediate Japanese (Rev)","Miura","https://coverimages.verbacompete.com/a525b12d-3998-5c4d-bfbe-5dd069b55b0b.jpg","9784789013086","150150"
"TAKAKURA","JAPAN 5","Integrated Approach Intermediate Japanese (Rev)","Miura","https://coverimages.verbacompete.com/2de784f5-2486-5726-a4e0-d34b310012f8.jpg","9784789013079","150151"
"TAKAKURA","JAPAN 5","Wkbk Integrated Approach Intermediate Japanese (Rev)","Miura","https://coverimages.verbacompete.com/a525b12d-3998-5c4d-bfbe-5dd069b55b0b.jpg","9784789013086","150151"
"ISHIDA","JAPAN 50","Brief Hist Japanese Civilization","Schirokauer","https://coverimages.verbacompete.com/71dc7bcd-2030-5ce9-a612-d985228b8654.jpg","9780495913252","150152"
"WINSTON","JAPAN C159","Ring","Suzuki","https://coverimages.verbacompete.com/990cbb5b-7bfe-5314-8bfa-1c4df0bb9149.jpg","9781932234411","150154"
"WINSTON","JAPAN C159","Wife In Musashino","Ooka","https://coverimages.verbacompete.com/c39a6ef3-6d2f-52ac-b710-e8e1b39e7da3.jpg","9781929280285","150154"
"BODIFORD","JAPAN C260","Religious Traditions Of Japan (500 - 1600)","Bowring","https://coverimages.verbacompete.com/f02474a5-b411-55b4-b32c-8432554cc2d9.jpg","9780521720274","150155"
"BODIFORD","JAPAN C260","Shinto ","Inoue","https://coverimages.verbacompete.com/2457c5be-d3ab-5675-a652-a5e6e161ac6d.jpg","9780415319133","150155"
"IWASAKI","JAPAN CM122","Crs Japanese Morphology","Iwasaki","https://coverimages.verbacompete.com/no_image.jpg","9788891799470","150156"
"IWASAKI","JAPAN CM122","Crs The Sounds Of Japanese","Iwasaki","https://coverimages.verbacompete.com/no_image.jpg","9788891799500","150156"
"BODIFORD","JAPAN CM160","Religious Traditions Of Japan (500 - 1600)","Bowring","https://coverimages.verbacompete.com/f02474a5-b411-55b4-b32c-8432554cc2d9.jpg","9780521720274","150157"
"PIRNAZAR","JEWISH 177","Comp History Of Jews Of Iran","Levy","https://coverimages.verbacompete.com/2edf5991-9e51-5511-9e0f-aab8eb8cd260.jpg","9781568590868","150159"
